client_id,Delinquent90
141519,0.0
141520,0.02
141521,0.02
141522,0.03
141523,0.01
141524,0.0
141525,0.0
141526,0.0
141527,0.0
141528,0.07
141529,0.02
141530,0.03
141531,0.02
141532,0.04
141533,0.02
141534,0.09
141535,0.46
141536,0.07
141537,0.18
141538,0.02
141539,0.04
141540,0.01
141541,0.3
141542,0.02
141543,0.0
141544,0.0
141545,0.0
141546,0.51
141547,0.15
141548,0.0
141549,0.01
141550,0.01
141551,0.02
141552,0.08
141553,0.03
141554,0.14
141555,0.0
141556,0.01
141557,0.13
141558,0.2
141559,0.01
141560,0.0
141561,0.03
141562,0.01
141563,0.1
141564,0.06
141565,0.03
141566,0.0
141567,0.0
141568,0.0
141569,0.01
141570,0.6
141571,0.04
141572,0.0
141573,0.0
141574,0.25
141575,0.01
141576,0.02
141577,0.03
141578,0.25
141579,0.01
141580,0.0
141581,0.14
141582,0.11
141583,0.09
141584,0.0
141585,0.01
141586,0.0
141587,0.4
141588,0.0
141589,0.0
141590,0.0
141591,0.11
141592,0.02
141593,0.09
141594,0.0
141595,0.04
141596,0.2
141597,0.04
141598,0.24
141599,0.0
141600,0.03
141601,0.12
141602,0.05
141603,0.0
141604,0.01
141605,0.07
141606,0.06
141607,0.0
141608,0.0
141609,0.05
141610,0.08
141611,0.0
141612,0.01
141613,0.06
141614,0.11
141615,0.01
141616,0.02
141617,0.01
141618,0.0
141619,0.48
141620,0.35
141621,0.26
141622,0.06
141623,0.42
141624,0.01
141625,0.14
141626,0.04
141627,0.0
141628,0.0
141629,0.0
141630,0.06
141631,0.13
141632,0.15
141633,0.11
141634,0.01
141635,0.56
141636,0.11
141637,0.17
141638,0.02
141639,0.02
141640,0.0
141641,0.01
141642,0.01
141643,0.0
141644,0.3
141645,0.01
141646,0.05
141647,0.0
141648,0.0
141649,0.03
141650,0.01
141651,0.05
141652,0.0
141653,0.02
141654,0.0
141655,0.42
141656,0.07
141657,0.0
141658,0.02
141659,0.0
141660,0.03
141661,0.01
141662,0.0
141663,0.11
141664,0.08
141665,0.02
141666,0.0
141667,0.05
141668,0.29
141669,0.15
141670,0.11
141671,0.27
141672,0.02
141673,0.0
141674,0.01
141675,0.01
141676,0.4
141677,0.26
141678,0.13
141679,0.08
141680,0.0
141681,0.0
141682,0.04
141683,0.0
141684,0.11
141685,0.0
141686,0.02
141687,0.03
141688,0.35
141689,0.09
141690,0.05
141691,0.06
141692,0.03
141693,0.4
141694,0.01
141695,0.07
141696,0.0
141697,0.71
141698,0.13
141699,0.07
141700,0.37
141701,0.01
141702,0.2
141703,0.2
141704,0.02
141705,0.08
141706,0.33
141707,0.04
141708,0.0
141709,0.1
141710,0.51
141711,0.16
141712,0.0
141713,0.01
141714,0.06
141715,0.01
141716,0.03
141717,0.69
141718,0.0
141719,0.02
141720,0.0
141721,0.0
141722,0.0
141723,0.03
141724,0.02
141725,0.04
141726,0.04
141727,0.05
141728,0.1
141729,0.13
141730,0.26
141731,0.0
141732,0.0
141733,0.19
141734,0.07
141735,0.0
141736,0.03
141737,0.27
141738,0.0
141739,0.02
141740,0.1
141741,0.0
141742,0.0
141743,0.14
141744,0.0
141745,0.0
141746,0.02
141747,0.01
141748,0.02
141749,0.0
141750,0.02
141751,0.04
141752,0.06
141753,0.01
141754,0.04
141755,0.05
141756,0.01
141757,0.05
141758,0.34
141759,0.01
141760,0.26
141761,0.03
141762,0.15
141763,0.04
141764,0.03
141765,0.0
141766,0.3
141767,0.1
141768,0.01
141769,0.0
141770,0.01
141771,0.01
141772,0.0
141773,0.05
141774,0.1
141775,0.02
141776,0.0
141777,0.0
141778,0.0
141779,0.36
141780,0.01
141781,0.0
141782,0.0
141783,0.08
141784,0.0
141785,0.04
141786,0.01
141787,0.03
141788,0.28
141789,0.13
141790,0.0
141791,0.59
141792,0.06
141793,0.01
141794,0.0
141795,0.01
141796,0.01
141797,0.0
141798,0.0
141799,0.04
141800,0.13
141801,0.0
141802,0.0
141803,0.02
141804,0.0
141805,0.03
141806,0.02
141807,0.04
141808,0.13
141809,0.0
141810,0.01
141811,0.08
141812,0.01
141813,0.0
141814,0.03
141815,0.11
141816,0.01
141817,0.1
141818,0.02
141819,0.28
141820,0.17
141821,0.01
141822,0.0
141823,0.05
141824,0.0
141825,0.02
141826,0.07
141827,0.15
141828,0.12
141829,0.01
141830,0.14
141831,0.14
141832,0.0
141833,0.04
141834,0.01
141835,0.03
141836,0.05
141837,0.72
141838,0.21
141839,0.0
141840,0.06
141841,0.0
141842,0.02
141843,0.0
141844,0.04
141845,0.0
141846,0.0
141847,0.0
141848,0.2
141849,0.0
141850,0.01
141851,0.18
141852,0.02
141853,0.01
141854,0.09
141855,0.01
141856,0.16
141857,0.12
141858,0.28
141859,0.04
141860,0.02
141861,0.04
141862,0.02
141863,0.02
141864,0.08
141865,0.0
141866,0.01
141867,0.01
141868,0.01
141869,0.0
141870,0.0
141871,0.23
141872,0.0
141873,0.04
141874,0.01
141875,0.0
141876,0.0
141877,0.04
141878,0.01
141879,0.18
141880,0.02
141881,0.0
141882,0.36
141883,0.17
141884,0.07
141885,0.04
141886,0.01
141887,0.1
141888,0.06
141889,0.04
141890,0.05
141891,0.01
141892,0.0
141893,0.14
141894,0.34
141895,0.02
141896,0.01
141897,0.07
141898,0.37
141899,0.0
141900,0.0
141901,0.0
141902,0.08
141903,0.02
141904,0.0
141905,0.07
141906,0.02
141907,0.65
141908,0.03
141909,0.04
141910,0.0
141911,0.0
141912,0.25
141913,0.04
141914,0.03
141915,0.02
141916,0.0
141917,0.0
141918,0.09
141919,0.01
141920,0.05
141921,0.05
141922,0.03
141923,0.04
141924,0.18
141925,0.0
141926,0.09
141927,0.05
141928,0.0
141929,0.04
141930,0.04
141931,0.05
141932,0.16
141933,0.0
141934,0.06
141935,0.03
141936,0.35
141937,0.0
141938,0.0
141939,0.02
141940,0.16
141941,0.4
141942,0.03
141943,0.01
141944,0.0
141945,0.01
141946,0.0
141947,0.12
141948,0.01
141949,0.0
141950,0.13
141951,0.18
141952,0.03
141953,0.02
141954,0.04
141955,0.03
141956,0.65
141957,0.04
141958,0.1
141959,0.01
141960,0.02
141961,0.0
141962,0.0
141963,0.02
141964,0.07
141965,0.19
141966,0.07
141967,0.04
141968,0.01
141969,0.03
141970,0.0
141971,0.01
141972,0.34
141973,0.0
141974,0.05
141975,0.0
141976,0.0
141977,0.0
141978,0.02
141979,0.02
141980,0.0
141981,0.02
141982,0.19
141983,0.28
141984,0.0
141985,0.4
141986,0.07
141987,0.27
141988,0.05
141989,0.01
141990,0.06
141991,0.0
141992,0.05
141993,0.02
141994,0.09
141995,0.15
141996,0.05
141997,0.01
141998,0.0
141999,0.02
142000,0.01
142001,0.0
142002,0.01
142003,0.01
142004,0.16
142005,0.02
142006,0.02
142007,0.0
142008,0.0
142009,0.17
142010,0.01
142011,0.0
142012,0.0
142013,0.18
142014,0.05
142015,0.0
142016,0.01
142017,0.0
142018,0.05
142019,0.05
142020,0.14
142021,0.05
142022,0.06
142023,0.29
142024,0.0
142025,0.0
142026,0.28
142027,0.05
142028,0.0
142029,0.01
142030,0.0
142031,0.03
142032,0.09
142033,0.15
142034,0.0
142035,0.0
142036,0.0
142037,0.0
142038,0.04
142039,0.05
142040,0.0
142041,0.01
142042,0.0
142043,0.07
142044,0.0
142045,0.23
142046,0.0
142047,0.0
142048,0.08
142049,0.03
142050,0.02
142051,0.1
142052,0.11
142053,0.03
142054,0.02
142055,0.0
142056,0.02
142057,0.0
142058,0.11
142059,0.07
142060,0.09
142061,0.01
142062,0.13
142063,0.48
142064,0.15
142065,0.07
142066,0.0
142067,0.03
142068,0.2
142069,0.01
142070,0.01
142071,0.0
142072,0.0
142073,0.0
142074,0.12
142075,0.05
142076,0.24
142077,0.28
142078,0.0
142079,0.17
142080,0.03
142081,0.09
142082,0.04
142083,0.06
142084,0.0
142085,0.16
142086,0.07
142087,0.01
142088,0.0
142089,0.0
142090,0.0
142091,0.02
142092,0.02
142093,0.06
142094,0.38
142095,0.18
142096,0.0
142097,0.01
142098,0.04
142099,0.29
142100,0.04
142101,0.0
142102,0.45
142103,0.11
142104,0.03
142105,0.0
142106,0.06
142107,0.08
142108,0.06
142109,0.51
142110,0.42
142111,0.0
142112,0.01
142113,0.0
142114,0.02
142115,0.03
142116,0.13
142117,0.01
142118,0.02
142119,0.01
142120,0.02
142121,0.23
142122,0.02
142123,0.05
142124,0.04
142125,0.0
142126,0.17
142127,0.08
142128,0.0
142129,0.07
142130,0.0
142131,0.03
142132,0.05
142133,0.0
142134,0.15
142135,0.01
142136,0.02
142137,0.01
142138,0.11
142139,0.01
142140,0.17
142141,0.02
142142,0.02
142143,0.0
142144,0.02
142145,0.12
142146,0.0
142147,0.3
142148,0.01
142149,0.16
142150,0.0
142151,0.11
142152,0.0
142153,0.01
142154,0.0
142155,0.27
142156,0.02
142157,0.06
142158,0.08
142159,0.0
142160,0.48
142161,0.0
142162,0.02
142163,0.01
142164,0.08
142165,0.02
142166,0.06
142167,0.09
142168,0.0
142169,0.03
142170,0.0
142171,0.02
142172,0.01
142173,0.1
142174,0.17
142175,0.04
142176,0.05
142177,0.19
142178,0.07
142179,0.0
142180,0.03
142181,0.0
142182,0.0
142183,0.0
142184,0.08
142185,0.04
142186,0.03
142187,0.27
142188,0.0
142189,0.36
142190,0.05
142191,0.22
142192,0.21
142193,0.02
142194,0.0
142195,0.02
142196,0.03
142197,0.0
142198,0.01
142199,0.04
142200,0.0
142201,0.0
142202,0.03
142203,0.0
142204,0.24
142205,0.06
142206,0.27
142207,0.0
142208,0.04
142209,0.0
142210,0.12
142211,0.0
142212,0.0
142213,0.18
142214,0.09
142215,0.64
142216,0.02
142217,0.11
142218,0.15
142219,0.0
142220,0.03
142221,0.0
142222,0.02
142223,0.0
142224,0.01
142225,0.41
142226,0.0
142227,0.02
142228,0.01
142229,0.0
142230,0.25
142231,0.21
142232,0.03
142233,0.0
142234,0.13
142235,0.04
142236,0.0
142237,0.0
142238,0.01
142239,0.01
142240,0.01
142241,0.14
142242,0.15
142243,0.09
142244,0.23
142245,0.04
142246,0.01
142247,0.0
142248,0.03
142249,0.0
142250,0.74
142251,0.03
142252,0.02
142253,0.0
142254,0.01
142255,0.02
142256,0.0
142257,0.01
142258,0.02
142259,0.35
142260,0.16
142261,0.03
142262,0.0
142263,0.02
142264,0.34
142265,0.43
142266,0.14
142267,0.01
142268,0.2
142269,0.01
142270,0.11
142271,0.04
142272,0.05
142273,0.22
142274,0.44
142275,0.02
142276,0.07
142277,0.11
142278,0.01
142279,0.07
142280,0.01
142281,0.02
142282,0.08
142283,0.02
142284,0.0
142285,0.11
142286,0.0
142287,0.01
142288,0.0
142289,0.07
142290,0.01
142291,0.0
142292,0.03
142293,0.01
142294,0.0
142295,0.0
142296,0.0
142297,0.02
142298,0.19
142299,0.0
142300,0.06
142301,0.17
142302,0.0
142303,0.02
142304,0.05
142305,0.04
142306,0.0
142307,0.28
142308,0.0
142309,0.01
142310,0.01
142311,0.02
142312,0.0
142313,0.11
142314,0.02
142315,0.0
142316,0.01
142317,0.0
142318,0.18
142319,0.01
142320,0.15
142321,0.0
142322,0.01
142323,0.03
142324,0.02
142325,0.21
142326,0.0
142327,0.13
142328,0.16
142329,0.01
142330,0.01
142331,0.13
142332,0.04
142333,0.04
142334,0.24
142335,0.27
142336,0.09
142337,0.09
142338,0.08
142339,0.0
142340,0.05
142341,0.01
142342,0.27
142343,0.0
142344,0.22
142345,0.06
142346,0.03
142347,0.35
142348,0.43
142349,0.02
142350,0.06
142351,0.04
142352,0.02
142353,0.02
142354,0.06
142355,0.0
142356,0.03
142357,0.02
142358,0.3
142359,0.23
142360,0.02
142361,0.44
142362,0.01
142363,0.39
142364,0.05
142365,0.13
142366,0.0
142367,0.0
142368,0.01
142369,0.07
142370,0.07
142371,0.0
142372,0.16
142373,0.01
142374,0.03
142375,0.0
142376,0.01
142377,0.11
142378,0.01
142379,0.68
142380,0.02
142381,0.21
142382,0.19
142383,0.06
142384,0.0
142385,0.0
142386,0.01
142387,0.01
142388,0.07
142389,0.0
142390,0.01
142391,0.0
142392,0.03
142393,0.3
142394,0.08
142395,0.01
142396,0.02
142397,0.04
142398,0.05
142399,0.02
142400,0.08
142401,0.01
142402,0.01
142403,0.0
142404,0.06
142405,0.27
142406,0.0
142407,0.02
142408,0.02
142409,0.0
142410,0.01
142411,0.0
142412,0.29
142413,0.17
142414,0.0
142415,0.02
142416,0.08
142417,0.01
142418,0.08
142419,0.0
142420,0.02
142421,0.03
142422,0.0
142423,0.0
142424,0.18
142425,0.02
142426,0.0
142427,0.12
142428,0.0
142429,0.01
142430,0.13
142431,0.01
142432,0.06
142433,0.48
142434,0.03
142435,0.0
142436,0.0
142437,0.02
142438,0.21
142439,0.03
142440,0.0
142441,0.01
142442,0.0
142443,0.05
142444,0.0
142445,0.29
142446,0.01
142447,0.15
142448,0.14
142449,0.02
142450,0.13
142451,0.07
142452,0.0
142453,0.09
142454,0.03
142455,0.02
142456,0.0
142457,0.0
142458,0.01
142459,0.05
142460,0.0
142461,0.01
142462,0.04
142463,0.01
142464,0.01
142465,0.01
142466,0.01
142467,0.08
142468,0.17
142469,0.05
142470,0.0
142471,0.0
142472,0.03
142473,0.0
142474,0.01
142475,0.02
142476,0.01
142477,0.0
142478,0.1
142479,0.0
142480,0.02
142481,0.0
142482,0.09
142483,0.07
142484,0.0
142485,0.0
142486,0.02
142487,0.01
142488,0.04
142489,0.21
142490,0.26
142491,0.0
142492,0.0
142493,0.03
142494,0.0
142495,0.2
142496,0.34
142497,0.03
142498,0.0
142499,0.23
142500,0.01
142501,0.01
142502,0.38
142503,0.1
142504,0.04
142505,0.0
142506,0.06
142507,0.01
142508,0.0
142509,0.0
142510,0.06
142511,0.07
142512,0.0
142513,0.09
142514,0.1
142515,0.0
142516,0.06
142517,0.0
142518,0.06
142519,0.04
142520,0.03
142521,0.0
142522,0.02
142523,0.02
142524,0.0
142525,0.01
142526,0.05
142527,0.1
142528,0.03
142529,0.01
142530,0.0
142531,0.0
142532,0.0
142533,0.01
142534,0.66
142535,0.07
142536,0.0
142537,0.08
142538,0.0
142539,0.71
142540,0.14
142541,0.29
142542,0.21
142543,0.03
142544,0.44
142545,0.14
142546,0.01
142547,0.02
142548,0.0
142549,0.07
142550,0.07
142551,0.08
142552,0.0
142553,0.09
142554,0.0
142555,0.05
142556,0.0
142557,0.09
142558,0.0
142559,0.0
142560,0.12
142561,0.01
142562,0.1
142563,0.01
142564,0.03
142565,0.02
142566,0.01
142567,0.03
142568,0.0
142569,0.05
142570,0.01
142571,0.21
142572,0.05
142573,0.05
142574,0.24
142575,0.05
142576,0.19
142577,0.01
142578,0.16
142579,0.01
142580,0.0
142581,0.1
142582,0.01
142583,0.06
142584,0.01
142585,0.01
142586,0.0
142587,0.19
142588,0.08
142589,0.14
142590,0.02
142591,0.01
142592,0.19
142593,0.0
142594,0.1
142595,0.02
142596,0.28
142597,0.0
142598,0.08
142599,0.05
142600,0.0
142601,0.0
142602,0.11
142603,0.0
142604,0.01
142605,0.01
142606,0.0
142607,0.03
142608,0.07
142609,0.02
142610,0.18
142611,0.05
142612,0.0
142613,0.04
142614,0.14
142615,0.03
142616,0.02
142617,0.0
142618,0.07
142619,0.0
142620,0.02
142621,0.05
142622,0.3
142623,0.01
142624,0.0
142625,0.02
142626,0.0
142627,0.0
142628,0.1
142629,0.01
142630,0.0
142631,0.32
142632,0.0
142633,0.02
142634,0.06
142635,0.34
142636,0.01
142637,0.02
142638,0.06
142639,0.0
142640,0.02
142641,0.37
142642,0.01
142643,0.33
142644,0.23
142645,0.03
142646,0.01
142647,0.01
142648,0.57
142649,0.2
142650,0.05
142651,0.0
142652,0.0
142653,0.18
142654,0.19
142655,0.05
142656,0.09
142657,0.0
142658,0.07
142659,0.0
142660,0.05
142661,0.01
142662,0.01
142663,0.32
142664,0.0
142665,0.03
142666,0.09
142667,0.19
142668,0.0
142669,0.04
142670,0.31
142671,0.0
142672,0.0
142673,0.14
142674,0.01
142675,0.08
142676,0.0
142677,0.76
142678,0.06
142679,0.17
142680,0.0
142681,0.0
142682,0.01
142683,0.0
142684,0.1
142685,0.52
142686,0.02
142687,0.11
142688,0.17
142689,0.09
142690,0.0
142691,0.26
142692,0.07
142693,0.0
142694,0.0
142695,0.01
142696,0.0
142697,0.02
142698,0.01
142699,0.42
142700,0.12
142701,0.05
142702,0.0
142703,0.0
142704,0.01
142705,0.0
142706,0.03
142707,0.0
142708,0.12
142709,0.07
142710,0.0
142711,0.02
142712,0.01
142713,0.0
142714,0.0
142715,0.39
142716,0.41
142717,0.0
142718,0.19
142719,0.0
142720,0.01
142721,0.0
142722,0.04
142723,0.26
142724,0.04
142725,0.0
142726,0.06
142727,0.0
142728,0.03
142729,0.03
142730,0.22
142731,0.3
142732,0.01
142733,0.03
142734,0.02
142735,0.08
142736,0.0
142737,0.02
142738,0.01
142739,0.03
142740,0.13
142741,0.0
142742,0.14
142743,0.0
142744,0.0
142745,0.0
142746,0.0
142747,0.39
142748,0.0
142749,0.0
142750,0.0
142751,0.01
142752,0.0
142753,0.01
142754,0.09
142755,0.04
142756,0.02
142757,0.01
142758,0.0
142759,0.01
142760,0.0
142761,0.38
142762,0.01
142763,0.01
142764,0.0
142765,0.17
142766,0.0
142767,0.0
142768,0.0
142769,0.16
142770,0.01
142771,0.07
142772,0.01
142773,0.02
142774,0.0
142775,0.07
142776,0.33
142777,0.05
142778,0.1
142779,0.05
142780,0.0
142781,0.02
142782,0.38
142783,0.02
142784,0.12
142785,0.02
142786,0.02
142787,0.33
142788,0.03
142789,0.01
142790,0.0
142791,0.03
142792,0.07
142793,0.01
142794,0.14
142795,0.01
142796,0.2
142797,0.0
142798,0.09
142799,0.04
142800,0.04
142801,0.02
142802,0.01
142803,0.01
142804,0.3
142805,0.0
142806,0.07
142807,0.33
142808,0.02
142809,0.03
142810,0.25
142811,0.08
142812,0.15
142813,0.0
142814,0.0
142815,0.07
142816,0.02
142817,0.02
142818,0.1
142819,0.0
142820,0.02
142821,0.04
142822,0.0
142823,0.08
142824,0.33
142825,0.0
142826,0.0
142827,0.03
142828,0.03
142829,0.23
142830,0.15
142831,0.07
142832,0.09
142833,0.0
142834,0.01
142835,0.0
142836,0.0
142837,0.0
142838,0.31
142839,0.24
142840,0.02
142841,0.07
142842,0.0
142843,0.12
142844,0.03
142845,0.05
142846,0.01
142847,0.0
142848,0.05
142849,0.03
142850,0.12
142851,0.0
142852,0.05
142853,0.07
142854,0.05
142855,0.01
142856,0.05
142857,0.0
142858,0.01
142859,0.03
142860,0.03
142861,0.17
142862,0.0
142863,0.04
142864,0.2
142865,0.05
142866,0.79
142867,0.02
142868,0.0
142869,0.06
142870,0.0
142871,0.0
142872,0.0
142873,0.05
142874,0.44
142875,0.03
142876,0.02
142877,0.26
142878,0.02
142879,0.16
142880,0.13
142881,0.05
142882,0.03
142883,0.0
142884,0.03
142885,0.07
142886,0.01
142887,0.42
142888,0.04
142889,0.18
142890,0.01
142891,0.04
142892,0.04
142893,0.03
142894,0.15
142895,0.0
142896,0.01
142897,0.05
142898,0.0
142899,0.0
142900,0.41
142901,0.0
142902,0.13
142903,0.07
142904,0.05
142905,0.0
142906,0.05
142907,0.0
142908,0.01
142909,0.0
142910,0.01
142911,0.02
142912,0.31
142913,0.14
142914,0.0
142915,0.0
142916,0.02
142917,0.01
142918,0.02
142919,0.01
142920,0.04
142921,0.08
142922,0.0
142923,0.0
142924,0.11
142925,0.0
142926,0.02
142927,0.02
142928,0.04
142929,0.01
142930,0.01
142931,0.0
142932,0.52
142933,0.12
142934,0.0
142935,0.0
142936,0.01
142937,0.01
142938,0.02
142939,0.13
142940,0.8
142941,0.27
142942,0.02
142943,0.02
142944,0.18
142945,0.03
142946,0.0
142947,0.02
142948,0.14
142949,0.06
142950,0.2
142951,0.03
142952,0.14
142953,0.01
142954,0.01
142955,0.01
142956,0.0
142957,0.03
142958,0.02
142959,0.0
142960,0.0
142961,0.01
142962,0.0
142963,0.0
142964,0.29
142965,0.0
142966,0.0
142967,0.01
142968,0.0
142969,0.42
142970,0.0
142971,0.23
142972,0.0
142973,0.0
142974,0.0
142975,0.01
142976,0.16
142977,0.01
142978,0.0
142979,0.01
142980,0.01
142981,0.05
142982,0.19
142983,0.04
142984,0.07
142985,0.0
142986,0.08
142987,0.11
142988,0.01
142989,0.0
142990,0.01
142991,0.0
142992,0.0
142993,0.08
142994,0.19
142995,0.0
142996,0.01
142997,0.27
142998,0.06
142999,0.01
143000,0.05
143001,0.03
143002,0.01
143003,0.13
143004,0.0
143005,0.0
143006,0.0
143007,0.02
143008,0.13
143009,0.02
143010,0.0
143011,0.0
143012,0.0
143013,0.04
143014,0.0
143015,0.01
143016,0.14
143017,0.09
143018,0.08
143019,0.01
143020,0.0
143021,0.0
143022,0.0
143023,0.05
143024,0.09
143025,0.06
143026,0.06
143027,0.03
143028,0.0
143029,0.04
143030,0.04
143031,0.01
143032,0.01
143033,0.03
143034,0.04
143035,0.02
143036,0.0
143037,0.01
143038,0.01
143039,0.04
143040,0.0
143041,0.0
143042,0.0
143043,0.03
143044,0.01
143045,0.04
143046,0.1
143047,0.07
143048,0.02
143049,0.04
143050,0.01
143051,0.01
143052,0.07
143053,0.01
143054,0.03
143055,0.45
143056,0.01
143057,0.03
143058,0.04
143059,0.11
143060,0.31
143061,0.0
143062,0.0
143063,0.01
143064,0.01
143065,0.0
143066,0.01
143067,0.06
143068,0.01
143069,0.0
143070,0.02
143071,0.01
143072,0.02
143073,0.06
143074,0.01
143075,0.12
143076,0.26
143077,0.08
143078,0.08
143079,0.1
143080,0.0
143081,0.02
143082,0.03
143083,0.17
143084,0.0
143085,0.04
143086,0.03
143087,0.24
143088,0.01
143089,0.12
143090,0.16
143091,0.22
143092,0.32
143093,0.0
143094,0.03
143095,0.07
143096,0.0
143097,0.0
143098,0.1
143099,0.01
143100,0.05
143101,0.04
143102,0.0
143103,0.01
143104,0.0
143105,0.0
143106,0.0
143107,0.01
143108,0.0
143109,0.0
143110,0.03
143111,0.15
143112,0.0
143113,0.0
143114,0.01
143115,0.03
143116,0.05
143117,0.02
143118,0.02
143119,0.02
143120,0.02
143121,0.0
143122,0.06
143123,0.01
143124,0.05
143125,0.27
143126,0.0
143127,0.02
143128,0.0
143129,0.02
143130,0.2
143131,0.03
143132,0.04
143133,0.0
143134,0.34
143135,0.11
143136,0.11
143137,0.01
143138,0.0
143139,0.01
143140,0.0
143141,0.24
143142,0.0
143143,0.08
143144,0.04
143145,0.01
143146,0.03
143147,0.38
143148,0.13
143149,0.02
143150,0.07
143151,0.0
143152,0.03
143153,0.0
143154,0.09
143155,0.0
143156,0.02
143157,0.01
143158,0.1
143159,0.07
143160,0.21
143161,0.05
143162,0.06
143163,0.02
143164,0.0
143165,0.01
143166,0.38
143167,0.03
143168,0.62
143169,0.04
143170,0.25
143171,0.1
143172,0.23
143173,0.02
143174,0.0
143175,0.01
143176,0.02
143177,0.0
143178,0.01
143179,0.0
143180,0.1
143181,0.34
143182,0.11
143183,0.04
143184,0.12
143185,0.01
143186,0.06
143187,0.12
143188,0.0
143189,0.17
143190,0.21
143191,0.21
143192,0.02
143193,0.01
143194,0.43
143195,0.0
143196,0.03
143197,0.05
143198,0.0
143199,0.01
143200,0.1
143201,0.17
143202,0.1
143203,0.01
143204,0.04
143205,0.17
143206,0.0
143207,0.0
143208,0.16
143209,0.44
143210,0.02
143211,0.01
143212,0.19
143213,0.0
143214,0.05
143215,0.1
143216,0.1
143217,0.0
143218,0.0
143219,0.0
143220,0.0
143221,0.03
143222,0.0
143223,0.26
143224,0.01
143225,0.0
143226,0.06
143227,0.0
143228,0.37
143229,0.12
143230,0.13
143231,0.0
143232,0.01
143233,0.0
143234,0.0
143235,0.09
143236,0.0
143237,0.01
143238,0.02
143239,0.21
143240,0.69
143241,0.12
143242,0.05
143243,0.13
143244,0.02
143245,0.08
143246,0.0
143247,0.01
143248,0.15
143249,0.0
143250,0.0
143251,0.0
143252,0.2
143253,0.04
143254,0.03
143255,0.05
143256,0.02
143257,0.0
143258,0.21
143259,0.07
143260,0.0
143261,0.14
143262,0.01
143263,0.0
143264,0.0
143265,0.0
143266,0.0
143267,0.04
143268,0.2
143269,0.07
143270,0.06
143271,0.0
143272,0.05
143273,0.0
143274,0.05
143275,0.0
143276,0.01
143277,0.05
143278,0.19
143279,0.19
143280,0.02
143281,0.0
143282,0.09
143283,0.57
143284,0.03
143285,0.03
143286,0.02
143287,0.04
143288,0.0
143289,0.06
143290,0.01
143291,0.16
143292,0.07
143293,0.09
143294,0.7
143295,0.0
143296,0.03
143297,0.0
143298,0.0
143299,0.29
143300,0.0
143301,0.2
143302,0.02
143303,0.04
143304,0.0
143305,0.09
143306,0.03
143307,0.0
143308,0.12
143309,0.01
143310,0.18
143311,0.46
143312,0.01
143313,0.02
143314,0.03
143315,0.0
143316,0.03
143317,0.0
143318,0.0
143319,0.06
143320,0.21
143321,0.33
143322,0.39
143323,0.02
143324,0.01
143325,0.0
143326,0.13
143327,0.05
143328,0.53
143329,0.01
143330,0.04
143331,0.02
143332,0.0
143333,0.03
143334,0.22
143335,0.04
143336,0.02
143337,0.04
143338,0.24
143339,0.31
143340,0.03
143341,0.02
143342,0.02
143343,0.15
143344,0.1
143345,0.09
143346,0.14
143347,0.02
143348,0.14
143349,0.18
143350,0.07
143351,0.0
143352,0.0
143353,0.0
143354,0.25
143355,0.25
143356,0.03
143357,0.0
143358,0.0
143359,0.16
143360,0.01
143361,0.07
143362,0.04
143363,0.07
143364,0.0
143365,0.01
143366,0.01
143367,0.06
143368,0.0
143369,0.01
143370,0.04
143371,0.03
143372,0.12
143373,0.15
143374,0.04
143375,0.09
143376,0.02
143377,0.0
143378,0.19
143379,0.05
143380,0.15
143381,0.07
143382,0.11
143383,0.0
143384,0.0
143385,0.04
143386,0.02
143387,0.18
143388,0.0
143389,0.01
143390,0.07
143391,0.0
143392,0.02
143393,0.0
143394,0.01
143395,0.02
143396,0.01
143397,0.01
143398,0.01
143399,0.01
143400,0.01
143401,0.09
143402,0.0
143403,0.0
143404,0.12
143405,0.05
143406,0.2
143407,0.01
143408,0.02
143409,0.01
143410,0.01
143411,0.04
143412,0.0
143413,0.0
143414,0.09
143415,0.02
143416,0.05
143417,0.34
143418,0.49
143419,0.01
143420,0.0
143421,0.21
143422,0.0
143423,0.02
143424,0.03
143425,0.0
143426,0.22
143427,0.05
143428,0.06
143429,0.03
143430,0.23
143431,0.06
143432,0.0
143433,0.51
143434,0.01
143435,0.68
143436,0.34
143437,0.11
143438,0.18
143439,0.31
143440,0.02
143441,0.17
143442,0.2
143443,0.03
143444,0.33
143445,0.0
143446,0.01
143447,0.47
143448,0.0
143449,0.0
143450,0.02
143451,0.04
143452,0.0
143453,0.07
143454,0.03
143455,0.29
143456,0.04
143457,0.08
143458,0.01
143459,0.01
143460,0.03
143461,0.03
143462,0.0
143463,0.02
143464,0.0
143465,0.0
143466,0.01
143467,0.07
143468,0.03
143469,0.07
143470,0.61
143471,0.16
143472,0.17
143473,0.0
143474,0.0
143475,0.02
143476,0.08
143477,0.05
143478,0.02
143479,0.0
143480,0.6
143481,0.35
143482,0.31
143483,0.01
143484,0.05
143485,0.07
143486,0.01
143487,0.32
143488,0.01
143489,0.01
143490,0.0
143491,0.13
143492,0.09
143493,0.07
143494,0.02
143495,0.0
143496,0.02
143497,0.01
143498,0.0
143499,0.02
143500,0.01
143501,0.08
143502,0.31
143503,0.02
143504,0.02
143505,0.08
143506,0.01
143507,0.04
143508,0.01
143509,0.0
143510,0.0
143511,0.03
143512,0.05
143513,0.07
143514,0.07
143515,0.05
143516,0.28
